0,0.5736581704
0.03951633337,0.5973460426
0.07903266674,0.6210463034
0.1185490001,0.6447589529
0.1580653335,0.669031326
0.1975816669,0.6953834572
0.2370980002,0.7217351923
0.2766143336,0.7480865315
0.316130667,0.774445808
0.3556470003,0.7971969548
0.3951633337,0.8195039592
0.4346796671,0.8418072514
0.4741960005,0.8641068314
0.5137123338,0.8854232995
0.5532286672,0.9059958338
0.5927450006,0.9265666093
0.632261334,0.9471356259
0.6717776673,0.9675228073
0.7112940007,0.9873665875
0.7508103341,1.007210055
0.7903266674,1.027053211
0.8298430008,1.046885619
0.8693593342,1.063969116
0.9088756676,1.08083047
0.9483920009,1.097690587
0.9879083343,1.114549468
1.027424668,1.128578369
1.066941001,1.140793843
1.106457334,1.153008057
1.145973668,1.165221013
1.185490001,1.176617716
1.225006335,1.186015655
1.264522668,1.195413715
1.304039001,1.204811895
1.343555335,1.214205809
1.383071668,1.223113233
1.422588001,1.232000596
1.462104335,1.240887679
1.501620668,1.249774482
1.541137002,1.256863421
1.580653335,1.262984453
1.620169668,1.269105528
1.659686002,1.275226646
1.699202335,1.280922384
1.738718668,1.285755625
1.778235002,1.290589706
1.817751335,1.295424629
1.857267668,1.300254185
1.896784002,1.304759499
1.936300335,1.309263066
1.975816669,1.313767642
2.015333002,1.318273227
2.054849335,1.321187293
2.094365669,1.32338685
2.133882002,1.325585422
2.173398335,1.327783009
2.212914669,1.329338581
2.252431002,1.329804858
2.291947336,1.330270302
2.331463669,1.330734915
2.370980002,1.331079935
2.410496336,1.328792987
2.450012669,1.326525632
2.489529002,1.324257888
2.529045336,1.321989755
2.568561669,1.318860024
2.608078003,1.315414011
2.647594336,1.311968826
2.687110669,1.308524471
2.726627003,1.30643496
2.766143336,1.306284321
2.805659669,1.306132745
2.845176003,1.305980231
2.884692336,1.305622872
2.92420867,1.303043295
2.963725003,1.300476829
3.003241336,1.297907507
3.04275767,1.29533973
3.082274003,1.277898391
3.121790336,1.256052975
3.16130667,1.234201292
3.200823003,1.212343341
3.240339337,1.20523472
3.27985567,1.216048014
3.319372003,1.226871207
3.358888337,1.2377043
3.39840467,1.249878164
3.437921003,1.270896681
3.477437337,1.291912759
3.51695367,1.312934499
3.556470003,1.333971859
3.595986337,1.344390803
3.63550267,1.352359875
3.675019004,1.360324056
3.714535337,1.368283348
3.75405167,1.372379226
3.793568004,1.372489529
3.833084337,1.372596969
3.87260067,1.372701546
3.912117004,1.372233023
3.951633337,1.369023366
3.991149671,1.365813452
4.030666004,1.362603279
4.070182337,1.359392664
4.109698671,1.356601301
4.149215004,1.353882524
4.188731337,1.351163997
4.228247671,1.34844572
4.267764004,1.345897794
4.307280338,1.343499384
4.346796671,1.341101211
4.386313004,1.338703273
4.425829338,1.336602304
4.465345671,1.335598886
4.504862004,1.334594673
4.544378338,1.333589666
4.583894671,1.332577661
4.623411005,1.334988883
4.662927338,1.337802079
4.702443671,1.340614329
4.741960005,1.343425635
4.781476338,1.347273135
4.820992671,1.351892758
4.860509005,1.356512023
4.900025338,1.361130929
4.939541672,1.365511605
4.979058005,1.369190502
5.018574338,1.37286907
5.058090672,1.376547306
5.097607005,1.380248224
5.137123338,1.381424022
5.176639672,1.38244683
5.216156005,1.383470514
5.255672338,1.384495073
5.295188672,1.383942581
5.334705005,1.382397066
5.374221339,1.380852285
5.413737672,1.379308238
5.453254005,1.377310313
5.492770339,1.37421906
5.532286672,1.371127048
5.571803005,1.368034277
5.611319339,1.364920785
5.650835672,1.364766562
5.690352006,1.364669369
5.729868339,1.364570887
5.769384672,1.364471116
5.808901006,1.365317141
5.848417339,1.366663351
5.887933672,1.368008932
5.927450006,1.369353882
5.966966339,1.371312095
6.006482673,1.374492969
6.045999006,1.377673784
6.085515339,1.380854539
6.125031673,1.38407987
6.164548006,1.390058005
6.204064339,1.396041266
6.243580673,1.402025304
6.283097006,1.408010118
6.32261334,1.413099017
6.362129673,1.417795282
6.401646006,1.422493448
6.44116234,1.427193514
6.480678673,1.430729834
6.520195006,1.432322226
6.55971134,1.4339156
6.599227673,1.435509955
6.638744007,1.436712003
6.67826034,1.431101858
6.717776673,1.425494565
6.757293007,1.419888131
6.79680934,1.414282556
6.836325673,1.405912825
6.875842007,1.396547436
6.91535834,1.387183191
6.954874673,1.377820091
6.994391007,1.367407997
7.03390734,1.355516681
7.073423674,1.343624802
7.112940007,1.33173236
7.15245634,1.319940693
7.191972674,1.30909908
7.231489007,1.298257939
7.27100534,1.287416322
7.310521674,1.276574231
7.350038007,1.265865633
7.389554341,1.255193728
7.429070674,1.244519532
7.468587007,1.233843046
7.508103341,1.224236456
7.547619674,1.215908941
7.587136007,1.207579948
7.626652341,1.199249478
7.666168674,1.191075189
7.705685008,1.183918503
7.745201341,1.176758186
7.784717674,1.169596177
7.824234008,1.162432478
7.863750341,1.155882086
7.903266674,1.149469737
7.942783008,1.143056861
7.982299341,1.136643458
8.021815675,1.129228341
8.061332008,1.12079604
8.100848341,1.112363239
8.140364675,1.103929938
8.179881008,1.095684757
8.219397341,1.088333014
8.258913675,1.080978882
8.298430008,1.073624282
8.337946342,1.066266672
8.377462675,1.060594668
8.416979008,1.055204436
8.456495342,1.049817089
8.496011675,1.044432627
8.535528008,1.038761641
8.575044342,1.03284256
8.614560675,1.026924934
8.654077008,1.021008762
8.693593342,1.015180642
8.733109675,1.009665388
8.772626009,1.004148193
8.812142342,0.9986291634
8.851658675,0.9930929119
8.891175009,0.9897958751
8.930691342,0.9867372236
8.970207675,0.9836785605
9.009724009,0.980619886
9.049240342,0.9790094469
9.088756676,0.9784615909
9.128273009,0.9779155769
9.167789342,0.9773714049
9.207305676,0.9768419481
9.246822009,0.9763513121
9.286338342,0.9758622301
9.325854676,0.9753747019
9.365371009,0.9748790962
9.404887343,0.9761488098
9.444403676,0.9775251047
9.483920009,0.9789011715
9.523436343,0.9802770102
9.562952676,0.9801863368
9.602469009,0.9791870228
9.641985343,0.9781867318
9.681501676,0.9771854638
9.72101801,0.9757412027
9.760534343,0.9732546574
9.800050676,0.9707687425
9.83956701,0.9682834582
9.879083343,0.9657630648
9.918599676,0.9598021004
9.95811601,0.9537268341
9.997632343,0.9476522323
10.03714868,0.9415782951
10.07666501,0.933536384
10.11618134,0.9244704305
10.15569768,0.9154027649
10.19521401,0.9063333869
10.23473034,0.8985109477
10.27424668,0.893130007
10.31376301,0.8877481651
10.35327934,0.8823654219
10.39279568,0.8769854495
10.43231201,0.871705215
10.47182834,0.8664269623
10.51134468,0.8611489627
10.55086101,0.8558712162
10.59037734,0.8500098225
10.62989368,0.8438979749
10.66941001,0.8377878154
10.70892634,0.8316793439
10.74844268,0.8264256361
10.78795901,0.8225720619
10.82747534,0.818719004
10.86699168,0.8148664623
10.90650801,0.811145303
10.94602434,0.8093440182
10.98554068,0.8075514304
11.02505701,0.8057580608
11.06457334,0.8039639093
11.10408968,0.8019537887
11.14360601,0.7998676503
11.18312234,0.7977815736
11.22263868,0.7956955588
11.26215501,0.7914383617
11.30167134,0.7841725716
11.34118768,0.7769056032
11.38070401,0.7696374565
11.42022034,0.7615438056
11.45973668,0.7456252103
11.49925301,0.7297332611
11.53876934,0.7138360541
11.57828568,0.6979335896
11.61780201,0.6851032912
11.65731834,0.6731389817
11.69683468,0.6611705836
11.73635101,0.649198097
11.77586734,0.6339452775
11.81538368,0.614832475
