
0.06040270717,0.09436494393
0.08053694289,0.08733957852
0.1006711786,0.08031285033
0.1208054143,0.07642970822
0.1409396501,0.08045233261
0.1610738858,0.08446765793
0.1812081215,0.08847970621
0.2013423572,0.09248847746
0.221476593,0.09649397167
0.2416108287,0.1004961888
0.2617450644,0.1075717278
0.2818793001,0.1167943835
0.3020135358,0.126018487
0.3221477716,0.1352440384
0.3422820073,0.1444710376
0.362416243,0.1536994847
0.3825504787,0.1629248407
0.4026847145,0.1710959989
0.4228189502,0.1791374572
0.4429531859,0.1871813155
0.4630874216,0.1952275739
0.4832216574,0.2032762323
0.5033558931,0.2113272907
0.5234901288,0.2196883866
0.5436243645,0.2293703852
0.5637586002,0.2390376312
0.583892836,0.248701426
0.6040270717,0.2583617697
0.6241613074,0.2680186622
0.6442955431,0.2776721035
0.6644297789,0.2879253188
0.6845640146,0.298778216
0.7046982503,0.3096310869
0.724832486,0.3204839313
0.7449667217,0.3313367492
0.7651009575,0.3421895407
0.7852351932,0.3529993652
0.8053694289,0.3707232857
0.8255036646,0.3900572345
0.8456379004,0.4093915567
0.8657721361,0.4287262521
0.8859063718,0.4480613209
0.9060406075,0.467396763
0.9261748433,0.4864508683
0.946309079,0.5029404717
0.9664433147,0.5194587894
0.9865775504,0.5359795371
1.006711786,0.5525027146
1.026846022,0.569028322
1.046980258,0.5855563593
1.067114493,0.6031898553
1.087248729,0.6223899068
1.107382965,0.6415890093
1.1275172,0.6607871629
1.147651436,0.6799843676
1.167785672,0.6991806234
1.187919908,0.7183974697
1.208054143,0.7314054948
1.228188379,0.7420043207
1.248322615,0.7526031713
1.268456851,0.7632020466
1.288591086,0.7738009465
1.308725322,0.7843998712
1.328859558,0.7948618796
1.348993793,0.8016680526
1.369128029,0.8084185568
1.389262265,0.8151685816
1.409396501,0.821918127
1.429530736,0.8286671931
1.449664972,0.8354157798
1.469799208,0.8426286959
1.489933443,0.850805158
1.510067679,0.8589809316
1.530201915,0.8671560168
1.550336151,0.8753304136
1.570470386,0.883504122
1.590604622,0.8916771714
1.610738858,0.8978079801
1.630873094,0.9027345517
1.651007329,0.907659187
1.671141565,0.9125818859
1.691275801,0.9175026485
1.711410036,0.9224214748
1.731544272,0.9273075026
1.751678508,0.9275866282
1.771812744,0.9275014843
1.791946979,0.9274163443
1.812081215,0.9273312085
1.832215451,0.9272460766
1.852349687,0.9271609489
1.872483922,0.9273261549
1.892618158,0.9282975479
1.912752394,0.9292713041
1.932886629,0.9302474937
1.953020865,0.9312261165
1.973155101,0.9322071727
1.993289337,0.9331906621
2.013423572,0.9336500138
2.033557808,0.9336645919
2.053692044,0.9336801168
2.073826279,0.9336965885
2.093960515,0.933714007
2.114094751,0.9337323724
2.134228987,0.9337503078
2.154363222,0.9319870758
2.174497458,0.9298961317
2.194631694,0.9278051388
2.21476593,0.9257140969
2.234900165,0.9236230061
2.255034401,0.9215318665
2.275168637,0.9197404722
2.295302872,0.9197947488
2.315437108,0.9198302129
2.335571344,0.9198650386
2.35570558,0.919899226
2.375839815,0.9199327751
2.395974051,0.9199656857
2.416108287,0.9194189782
2.436242522,0.9181740632
2.456376758,0.9169288155
2.476510994,0.915683235
2.49664523,0.9144373218
2.516779465,0.9131910758
2.536913701,0.9119441462
2.557047937,0.9110506973
2.577182173,0.9102681028
2.597316408,0.9094834638
2.617450644,0.9086967802
2.63758488,0.9079080521
2.657719115,0.9071172793
2.677853351,0.9061928145
2.697987587,0.9025634672
2.718121823,0.8989739613
2.738256058,0.8953839732
2.758390294,0.891793503
2.77852453,0.8882025507
2.798658765,0.8846111162
2.818793001,0.8816522162
2.838927237,0.8797922195
2.859061473,0.877932839
2.879195708,0.8760740748
2.899329944,0.8742159269
2.91946418,0.8723583953
2.939598416,0.87050148
2.959732651,0.8709585654
2.979866887,0.8725570752
3.000001123,0.8741552887
3.020135358,0.8757532058
3.040269594,0.8773508265
3.06040383,0.8789481508
3.080538066,0.8805256918
3.100672301,0.8845827526
3.120806537,0.8886884311
3.140940773,0.8927960918
3.161075008,0.8969057347
3.181209244,0.9010173598
3.20134348,0.9051309671
3.221477716,0.9087743757
3.241611951,0.9111833601
3.261746187,0.913593563
3.281880423,0.9160035703
3.302014659,0.9184133819
3.322148894,0.920822998
3.34228313,0.9232324185
3.362417366,0.924644222
3.382551601,0.9253388419
3.402685837,0.9260337063
3.422820073,0.9267288152
3.442954309,0.9274241685
3.463088544,0.9281197664
3.48322278,0.9288549841
3.503357016,0.9267993258
3.523491252,0.9244313796
3.543625487,0.9220616994
3.563759723,0.919690282
3.583893959,0.9173171108
3.604028194,0.9149421687
3.62416243,0.9126035604
3.644296666,0.9104278159
3.664430902,0.9082526562
3.684565137,0.9060781489
3.704699373,0.903904297
3.724833609,0.9017311039
3.744967844,0.8995585722
3.76510208,0.8986902873
3.785236316,0.8991594844
3.805370552,0.8996296847
3.825504787,0.90010089
3.845639023,0.9005731019
3.865773259,0.9010463216
3.885907495,0.9015214823
3.90604173,0.9017205074
3.926175966,0.9018511052
3.946310202,0.9019820568
3.966444437,0.9021133641
3.986578673,0.9022450287
4.006712909,0.9023770517
4.026847145,0.9027353397
4.04698138,0.9050022193
