0,0.7281711285
0.05004181316,0.7390754509
0.1000836263,0.7499951784
0.1501254395,0.7711293175
0.2001672527,0.8051108967
0.2502090658,0.8390919835
0.300250879,0.8730725778
0.3502926921,0.9070528504
0.4003345053,0.9410319855
0.4503763185,0.975006493
0.5004181316,1.008976384
0.5504599448,1.04294166
0.600501758,1.072948891
0.6505435711,1.101713911
0.7005853843,1.130476744
0.7506271974,1.159237389
0.8006690106,1.186672323
0.8507108238,1.212283156
0.9007526369,1.2378936
0.9507944501,1.263503656
1.000836263,1.288942829
1.050878076,1.312187574
1.10091989,1.335447878
1.150961703,1.358706643
1.201003516,1.381963871
1.251045329,1.400900036
1.301087142,1.418311152
1.351128955,1.435720704
1.401170769,1.45312869
1.451212582,1.46826701
1.501254395,1.479982794
1.551296208,1.491698728
1.601338021,1.50341481
1.651379834,1.515129499
1.701421648,1.526815458
1.751463461,1.538501262
1.801505274,1.550186718
1.851547087,1.561871827
1.9015889,1.570687361
1.951630713,1.578371811
2.001672527,1.586056314
2.05171434,1.593740871
2.101756153,1.600347348
2.151797966,1.605169738
2.201839779,1.609993175
2.251881592,1.614817657
2.301923405,1.619620679
2.351965219,1.623763168
2.402007032,1.627908902
2.452048845,1.632055891
2.502090658,1.636204136
2.552132471,1.640462442
2.602174284,1.644767597
2.652216098,1.649071527
2.702257911,1.653374233
2.752299724,1.656815563
2.802341537,1.658690039
2.85238335,1.66056348
2.902425163,1.662435887
2.952466977,1.664232485
3.00250879,1.661978656
3.052550603,1.65970713
3.102592416,1.657435121
3.152634229,1.655162628
3.202676042,1.650619885
3.252717856,1.644976219
3.302759669,1.639333583
3.352801482,1.633691979
3.402843295,1.630344908
3.452885108,1.631600482
3.502926921,1.632854891
3.552968735,1.634108135
3.603010548,1.635359597
3.653052361,1.636522144
3.703094174,1.637679806
3.753135987,1.638833917
3.8031778,1.639984476
3.853219614,1.628673382
3.903261427,1.610682783
3.95330324,1.59268439
4.003345053,1.574678205
4.053386866,1.561763499
4.103428679,1.560175337
4.153470492,1.558599486
4.203512306,1.557035945
4.253554119,1.555476735
4.303595932,1.572766086
4.353637745,1.590639177
4.403679558,1.60851931
4.453721371,1.626406484
4.503763185,1.644143151
4.553804998,1.661783327
4.603846811,1.679417422
4.653888624,1.697045436
4.703930437,1.710899621
4.75397225,1.715458761
4.804014064,1.720014342
4.854055877,1.724566362
4.90409769,1.729150594
4.954139503,1.725876753
5.004181316,1.722210163
5.054223129,1.718543252
5.104264943,1.71487602
5.154306756,1.711109799
5.204348569,1.707279934
5.254390382,1.70345038
5.304432195,1.699621138
5.354474008,1.695905892
5.404515822,1.692503817
5.454557635,1.689102036
5.504599448,1.685700548
5.554641261,1.682281143
5.604683074,1.682006672
5.654724887,1.681961984
5.704766701,1.681916307
5.754808514,1.681869642
5.804850327,1.684788713
5.85489214,1.6898097
5.904933953,1.694829512
5.954975766,1.69984815
6.00501758,1.705204802
6.055059393,1.711608778
6.105101206,1.718012308
6.155143019,1.724415392
6.205184832,1.730823161
6.255226645,1.736108553
6.305268458,1.741280386
6.355310272,1.746451805
6.405352085,1.751622811
6.455393898,1.753849236
6.505435711,1.753792707
6.555477524,1.753737266
6.605519337,1.753682913
6.655561151,1.752954048
6.705602964,1.749862896
